src/services/LoungeService.ts	AUDITED	0	0	0	0	yes
src/services/FilmService.ts	AUDITED	0	0	0	1	yes
src/services/NewsService.ts	AUDITED	0	0	0	1	yes
src/stores/mmkv-storage.ts	AUDITED	0	0	0	0	yes
src/stores/resetAllStores.ts	AUDITED	0	0	0	0	yes
src/stores/auth.ts	AUDITED	0	0	0	2	yes
src/stores/domain/interactionSlice.ts	AUDITED	0	0	0	0	yes
src/stores/blockStore.ts	AUDITED	0	0	0	0	yes
src/stores/domain/logSlice/helpers/logOperations.ts	AUDITED	0	0	0	0	yes
src/stores/domain/socialSlice.ts	AUDITED	0	0	0	0	yes
src/stores/followStore.ts	AUDITED	0	0	0	0	yes
src/stores/notificationStore.ts	AUDITED	0	0	1	0	yes
src/stores/content.ts	AUDITED	0	0	0	0	yes
src/stores/domain/watchlistSlice.ts	AUDITED	0	0	0	0	yes
src/stores/domain/archiveSlice.ts	AUDITED	0	0	0	0	yes
src/stores/domain/listSlice.ts	AUDITED	0	0	0	0	yes
src/stores/domain/logSlice.ts	AUDITED	0	0	0	0	yes
src/stores/settings.ts	AUDITED	0	0	0	0	yes
src/stores/socialStore.ts	AUDITED	0	0	0	0	yes
src/stores/createSelectors.ts	AUDITED	0	0	0	0	yes
src/stores/films.ts	AUDITED	0	0	0	0	yes
src/stores/reportStore.ts	AUDITED	0	0	0	0	yes
src/stores/discover.ts	AUDITED	0	0	0	0	yes
src/stores/lounge.ts	AUDITED	0	0	0	0	yes
src/hooks/useEntitlement.ts	AUDITED	0	0	0	0	yes
src/hooks/useSafeAsync.ts	AUDITED	0	0	0	0	yes
src/hooks/useStableSubscription.ts	AUDITED	0	0	0	0	yes
src/hooks/useBanCheck.ts	AUDITED	0	0	0	0	yes
src/hooks/useAuthThrottle.ts	AUDITED	0	0	0	0	yes
src/hooks/useOfflineAware.ts	AUDITED	0	0	0	0	yes
src/hooks/useAuthFlow.ts	AUDITED	0	0	0	0	yes
src/hooks/useUniversalSearch.ts	AUDITED	0	0	0	0	yes
src/hooks/useFeeds.ts	AUDITED	0	0	0	0	yes
src/hooks/useDebouncedSearch.ts	AUDITED	0	0	0	0	yes
src/hooks/useReportUser.ts	AUDITED	0	0	1	0	no
src/hooks/useUpdateUser.ts	AUDITED	0	0	0	0	yes
src/hooks/useFilmDetail.ts	AUDITED	0	0	0	0	yes
src/hooks/useEditProfile.ts	AUDITED	0	0	0	1	yes
src/hooks/useLogFlow.ts	AUDITED	0	0	0	0	yes
src/hooks/useProfileController.ts	AUDITED	0	0	0	0	yes
src/hooks/useProfileData.ts	AUDITED	0	0	0	0	yes
src/hooks/useStreak.ts	AUDITED	0	0	0	0	yes
src/hooks/useAnalytics.ts	AUDITED	0	0	0	0	yes
src/hooks/useLoungeData.ts	AUDITED	0	0	0	0	yes
src/hooks/useStaggeredPrefetch.ts	AUDITED	0	0	0	0	yes
src/hooks/useDeviceThrottling.ts	AUDITED	0	0	0	0	yes
src/hooks/useReducedMotion.ts	AUDITED	0	0	0	0	yes
src/hooks/useFilmReviews.ts	AUDITED	0	0	0	0	yes
src/hooks/useTMDBMovies.ts	AUDITED	0	0	0	0	yes
src/hooks/index.ts	AUDITED	0	0	0	0	yes
src/hooks/useFilmAnimations.ts	AUDITED	0	0	0	0	yes
src/hooks/useAmbientGlow.ts	AUDITED	0	0	0	0	yes
src/hooks/useParallaxBreathing.ts	AUDITED	0	0	0	0	yes
src/hooks/useScaledFont.ts	AUDITED	0	0	0	0	yes
src/providers/AppBootstrapper.tsx	AUDITED	0	0	0	0	yes
src/providers/AccessibilityProvider.ts	AUDITED	0	0	0	1	yes
src/providers/FilmDetailProvider.tsx	AUDITED	0	0	0	0	yes
src/features/archive/archiveImport.ts	AUDITED	0	0	0	2	yes
src/features/settings/DataVault.tsx	AUDITED	0	0	0	0	yes
src/features/settings/SettingsScreen.tsx	AUDITED	0	0	0	0	yes
src/features/settings/SettingsSections.tsx	AUDITED	0	0	0	0	yes
src/features/profile/EditProfileScreen.tsx	AUDITED	0	0	0	0	yes
src/features/profile/LinksEditor.tsx	AUDITED	0	0	0	1	yes
src/components/ErrorBoundary.tsx	AUDITED	0	0	0	0	yes
src/components/SectionErrorBoundary.tsx	AUDITED	0	0	0	0	yes
src/components/AuthGuard.tsx	AUDITED	0	0	0	0	yes
src/components/ControlledInput.tsx	AUDITED	0	0	0	0	yes
src/components/moderation/ReportSheet.tsx	AUDITED	0	0	0	0	yes
src/components/film/TrailerModal.tsx	AUDITED	0	0	0	1	yes
src/components/feed/DossierCritiquePanel.tsx	AUDITED	0	0	1	0	no
app/(modals)/membership.tsx	AUDITED	0	0	1	0	no
src/components/PressableScale.tsx	AUDITED	0	0	0	0	yes
src/components/ToastOverlay.tsx	AUDITED	0	0	0	0	yes
src/components/PaywallModal.tsx	AUDITED	0	0	0	0	yes
src/components/OfflineBanner.tsx	AUDITED	0	0	0	0	yes
src/components/HapticTab.tsx	AUDITED	0	0	0	0	yes
src/components/ShareToLoungeModal.tsx	AUDITED	0	0	0	0	yes
src/components/QuickActionsFAB.tsx	AUDITED	0	0	0	0	yes
src/components/OnboardingModal.tsx	AUDITED	0	0	0	0	yes
src/components/NitrateCalendar.tsx	AUDITED	0	0	0	0	yes
src/components/AutopsyGauge.tsx	AUDITED	0	0	0	0	yes
src/components/WeeklyChallenge.tsx	AUDITED	0	0	0	0	yes
src/components/HandbookModal.tsx	AUDITED	0	0	0	0	yes
src/components/Preloader.tsx	AUDITED	0	0	0	0	yes
src/components/Buster.tsx	AUDITED	0	0	0	0	yes
src/components/EmptyStates.tsx	AUDITED	0	0	0	0	yes
src/components/ContentSkeleton.tsx	AUDITED	0	0	0	0	yes
src/components/CinematicOverlays.tsx	AUDITED	0	0	0	0	yes
src/components/Decorative.tsx	AUDITED	0	0	0	0	yes
src/components/FilmGrain.tsx	AUDITED	0	0	0	0	yes
src/components/FilmGrainOverlay.tsx	AUDITED	0	0	0	0	yes
src/components/MasterLogo.tsx	AUDITED	0	0	0	0	yes
src/components/RatingLegend.tsx	AUDITED	0	0	0	0	yes
src/components/ReelEyeIcon.tsx	AUDITED	0	0	0	0	yes
src/components/SkeletonPulse.tsx	AUDITED	0	0	0	0	yes
src/components/SkeletonShimmer.tsx	AUDITED	0	0	0	0	yes
src/components/feed/ActionDeck.tsx	AUDITED	0	0	0	0	yes
src/components/profile/AvatarCropSheet.tsx	AUDITED	0	0	0	0	yes
src/components/home/SocialPulse.tsx	AUDITED	0	0	0	0	yes
src/components/darkroom/DarkroomCards.tsx	AUDITED	0	0	0	0	yes
src/components/profile/ProfileTriptych.tsx	AUDITED	0	0	1	0	no
src/components/film/FilmActionRow.tsx	AUDITED	0	0	0	0	yes
src/components/dispatch/ArticleReaderModal.tsx	AUDITED	0	0	0	0	yes
src/components/profile/ProgrammesSection.tsx	AUDITED	0	0	1	0	no
src/components/home/PulseCardItem.tsx	AUDITED	0	0	0	0	yes
src/components/home/FeaturedCritique.tsx	AUDITED	0	0	0	0	yes
src/components/log/LogForm.tsx	AUDITED	1	0	0	0	no
src/components/layout/TopNavBar.tsx	AUDITED	0	0	0	0	yes
src/components/auth/PasswordStrengthMeter.tsx	AUDITED	0	0	0	0	yes
src/components/auth/PasswordRecoveryModal.tsx	AUDITED	0	0	0	0	yes
src/components/person/PersonBio.tsx	AUDITED	0	0	0	0	yes
src/components/person/PersonDefining.tsx	AUDITED	0	0	0	0	yes
src/components/person/PersonFilmography.tsx	AUDITED	0	0	0	0	yes
src/components/person/PersonHero.tsx	AUDITED	0	0	0	0	yes
src/components/person/PersonOrnaments.tsx	AUDITED	0	0	0	0	yes
src/components/reels/ReelsCards.tsx	AUDITED	0	0	0	0	yes
src/components/reels/ReelsFeedList.tsx	AUDITED	0	0	0	0	yes
src/components/reels/ReelsHeader.tsx	AUDITED	0	0	0	0	yes
src/components/reels/ReelsStackList.tsx	AUDITED	0	0	0	0	yes
src/components/search/SearchResultRow.tsx	AUDITED	0	0	0	0	yes
src/components/theme/CrestGlow.tsx	AUDITED	0	0	0	0	yes
src/components/theme/DiamondDivider.tsx	AUDITED	0	0	0	0	yes
src/components/theme/OrnamentalRule.tsx	AUDITED	0	0	0	0	yes
src/components/ui/NotificationBadge.tsx	AUDITED	0	0	0	0	yes
src/components/lounge/CreateLoungeSheet.tsx	AUDITED	0	0	0	0	yes
src/components/profile/CinematicInsights.tsx	AUDITED	0	0	0	0	yes
src/components/profile/TasteDNA.tsx	AUDITED	0	0	0	0	yes
src/components/ledger/types.ts	AUDITED	0	0	0	0	yes
app/auth-callback.tsx	AUDITED	0	0	0	0	yes
app/reset-password.tsx	AUDITED	0	0	0	1	yes
app/(admin)/_layout.tsx	AUDITED	0	0	0	0	yes
app/(admin)/tribunal.tsx	AUDITED	0	0	0	0	yes
app/log/[id].tsx	AUDITED	0	0	0	0	yes
app/stacks/[id].tsx	AUDITED	0	0	0	0	yes
app/dispatch/compose.tsx	AUDITED	0	0	0	0	yes
app/dossier/[id].tsx	AUDITED	0	0	1	0	no
